Year,Day ,Hours,location-long,location-lat,location-lat,individual-taxon-canonical-name,individual-local-identifier
2018,19-Sep,4,0.432015,36.844696,Stigmochelys pardalis,4173,Ollie
2018,19-Sep,8,0.431983,36.844638,Stigmochelys pardalis,4173,Ollie
2018,19-Sep,12,0.431978,36.844696,Stigmochelys pardalis,4173,Ollie
2018,19-Sep,16,0.431993,36.844696,Stigmochelys pardalis,4173,Ollie
2018,19-Sep,20,0.432018,36.844688,Stigmochelys pardalis,4173,Ollie
2018,19-Sep,23,0.43199,36.844715,Stigmochelys pardalis,4173,Ollie
2018,20-Sep,0,0.386383,36.910179,Stigmochelys pardalis,41711,Charlie
2018,20-Sep,4,0.386419,36.910175,Stigmochelys pardalis,41711,Charlie
2018,20-Sep,8,0.386393,36.910179,Stigmochelys pardalis,41711,Charlie
2018,20-Sep,12,0.386366,36.910179,Stigmochelys pardalis,41711,Charlie
2018,20-Sep,16,0.38638,36.910179,Stigmochelys pardalis,41711,Charlie
2018,20-Sep,20,0.386441,36.910194,Stigmochelys pardalis,41711,Charlie
2018,20-Sep,23,0.386408,36.910167,Stigmochelys pardalis,41711,Charlie
2018,20-Sep,0,0.286376,36.888347,Stigmochelys pardalis,4170,Io
2018,20-Sep,4,0.2864,36.888393,Stigmochelys pardalis,4170,Io
2018,20-Sep,8,0.286386,36.888374,Stigmochelys pardalis,4170,Io
2018,20-Sep,12,0.286356,36.888393,Stigmochelys pardalis,4170,Io
2018,20-Sep,16,0.286356,36.888404,Stigmochelys pardalis,4170,Io
2018,20-Sep,20,0.286423,36.888378,Stigmochelys pardalis,4170,Io
2018,20-Sep,23,0.286366,36.888412,Stigmochelys pardalis,4170,Io
2018,20-Sep,0,0.431978,36.844669,Stigmochelys pardalis,4173,Ollie
2018,20-Sep,4,0.431996,36.844688,Stigmochelys pardalis,4173,Ollie
2018,20-Sep,8,0.432001,36.844688,Stigmochelys pardalis,4173,Ollie
2018,20-Sep,12,0.431974,36.844696,Stigmochelys pardalis,4173,Ollie
2018,20-Sep,16,0.431968,36.844696,Stigmochelys pardalis,4173,Ollie
2018,20-Sep,20,0.432021,36.84468,Stigmochelys pardalis,4173,Ollie
2018,20-Sep,23,0.431983,36.844715,Stigmochelys pardalis,4173,Ollie
2018,21-Sep,0,0.386393,36.910179,Stigmochelys pardalis,41711,Charlie
2018,21-Sep,4,0.38643,36.910175,Stigmochelys pardalis,41711,Charlie
2018,21-Sep,8,0.386401,36.910175,Stigmochelys pardalis,41711,Charlie
2018,21-Sep,12,0.386378,36.910175,Stigmochelys pardalis,41711,Charlie
2018,21-Sep,16,0.386411,36.910167,Stigmochelys pardalis,41711,Charlie
2018,21-Sep,20,0.386436,36.910198,Stigmochelys pardalis,41711,Charlie
2018,21-Sep,23,0.386398,36.910194,Stigmochelys pardalis,41711,Charlie
2018,21-Sep,0,0.286376,36.888359,Stigmochelys pardalis,4170,Io
2018,21-Sep,4,0.286398,36.888378,Stigmochelys pardalis,4170,Io
2018,21-Sep,8,0.28641,36.888397,Stigmochelys pardalis,4170,Io
2018,21-Sep,12,0.286355,36.888374,Stigmochelys pardalis,4170,Io
2018,21-Sep,16,0.286365,36.888366,Stigmochelys pardalis,4170,Io
2018,21-Sep,20,0.286396,36.888374,Stigmochelys pardalis,4170,Io
2018,21-Sep,23,0.286371,36.888397,Stigmochelys pardalis,4170,Io
2018,21-Sep,0,0.43199,36.844669,Stigmochelys pardalis,4173,Ollie
2018,21-Sep,4,0.432034,36.844661,Stigmochelys pardalis,4173,Ollie
2018,21-Sep,8,0.431981,36.844696,Stigmochelys pardalis,4173,Ollie
2018,21-Sep,12,0.43196,36.84468,Stigmochelys pardalis,4173,Ollie
2018,21-Sep,16,0.431978,36.844715,Stigmochelys pardalis,4173,Ollie
2018,21-Sep,20,0.432023,36.84468,Stigmochelys pardalis,4173,Ollie
2018,21-Sep,23,0.431971,36.844707,Stigmochelys pardalis,4173,Ollie
2018,22-Sep,0,0.386403,36.910175,Stigmochelys pardalis,41711,Charlie
2018,22-Sep,4,0.386401,36.910175,Stigmochelys pardalis,41711,Charlie
2018,22-Sep,8,0.386403,36.910175,Stigmochelys pardalis,41711,Charlie
2018,22-Sep,12,0.386388,36.910148,Stigmochelys pardalis,41711,Charlie
2018,22-Sep,16,0.386385,36.910213,Stigmochelys pardalis,41711,Charlie
2018,22-Sep,20,0.386463,36.910205,Stigmochelys pardalis,41711,Charlie
2018,22-Sep,23,0.386388,36.910224,Stigmochelys pardalis,41711,Charlie
2018,22-Sep,0,0.286381,36.888355,Stigmochelys pardalis,4170,Io
2018,22-Sep,4,0.286385,36.888397,Stigmochelys pardalis,4170,Io
2018,22-Sep,8,0.28638,36.888393,Stigmochelys pardalis,4170,Io
2018,22-Sep,12,0.286383,36.888347,Stigmochelys pardalis,4170,Io
2018,22-Sep,16,0.286363,36.888393,Stigmochelys pardalis,4170,Io
2018,22-Sep,20,0.286408,36.888385,Stigmochelys pardalis,4170,Io
2018,22-Sep,23,0.286363,36.888412,Stigmochelys pardalis,4170,Io
2018,22-Sep,0,0.431986,36.844688,Stigmochelys pardalis,4173,Ollie
2018,22-Sep,4,0.431988,36.844661,Stigmochelys pardalis,4173,Ollie
2018,22-Sep,8,0.43201,36.844715,Stigmochelys pardalis,4173,Ollie
2018,22-Sep,12,0.431966,36.844677,Stigmochelys pardalis,4173,Ollie
2018,22-Sep,16,0.431974,36.844699,Stigmochelys pardalis,4173,Ollie
2018,22-Sep,20,0.432018,36.844699,Stigmochelys pardalis,4173,Ollie
2018,22-Sep,23,0.431981,36.844726,Stigmochelys pardalis,4173,Ollie
2018,23-Sep,0,0.3864,36.910175,Stigmochelys pardalis,41711,Charlie
2018,23-Sep,4,0.386391,36.910167,Stigmochelys pardalis,41711,Charlie
2018,23-Sep,8,0.386386,36.910205,Stigmochelys pardalis,41711,Charlie
2018,23-Sep,12,0.386385,36.910156,Stigmochelys pardalis,41711,Charlie
2018,23-Sep,16,0.386403,36.910274,Stigmochelys pardalis,41711,Charlie
2018,23-Sep,20,0.386435,36.910179,Stigmochelys pardalis,41711,Charlie
2018,23-Sep,23,0.386393,36.910217,Stigmochelys pardalis,41711,Charlie
2018,23-Sep,0,0.286365,36.888355,Stigmochelys pardalis,4170,Io
2018,23-Sep,4,0.28636,36.888378,Stigmochelys pardalis,4170,Io
2018,23-Sep,8,0.286378,36.888404,Stigmochelys pardalis,4170,Io
2018,23-Sep,12,0.286365,36.888393,Stigmochelys pardalis,4170,Io
2018,23-Sep,16,0.28639,36.888366,Stigmochelys pardalis,4170,Io
2018,23-Sep,20,0.286396,36.888378,Stigmochelys pardalis,4170,Io
2018,23-Sep,23,0.286375,36.888404,Stigmochelys pardalis,4170,Io
2018,23-Sep,0,0.431974,36.844677,Stigmochelys pardalis,4173,Ollie
2018,23-Sep,4,0.43197,36.844669,Stigmochelys pardalis,4173,Ollie
2018,23-Sep,8,0.431986,36.844764,Stigmochelys pardalis,4173,Ollie
2018,23-Sep,12,0.431983,36.844669,Stigmochelys pardalis,4173,Ollie
2018,23-Sep,16,0.432019,36.84468,Stigmochelys pardalis,4173,Ollie
2018,23-Sep,20,0.431995,36.844642,Stigmochelys pardalis,4173,Ollie
2018,23-Sep,23,0.43199,36.844699,Stigmochelys pardalis,4173,Ollie
2018,24-Sep,0,0.386381,36.91016,Stigmochelys pardalis,41711,Charlie
2018,24-Sep,4,0.386391,36.910167,Stigmochelys pardalis,41711,Charlie
2018,24-Sep,8,0.386386,36.910179,Stigmochelys pardalis,41711,Charlie
2018,24-Sep,12,0.386391,36.910141,Stigmochelys pardalis,41711,Charlie
2018,24-Sep,16,0.386386,36.910198,Stigmochelys pardalis,41711,Charlie
2018,24-Sep,20,0.386435,36.910198,Stigmochelys pardalis,41711,Charlie
2018,24-Sep,23,0.3864,36.910194,Stigmochelys pardalis,41711,Charlie
2018,24-Sep,0,0.286378,36.888366,Stigmochelys pardalis,4170,Io
2018,24-Sep,4,0.286368,36.888385,Stigmochelys pardalis,4170,Io
2018,24-Sep,8,0.286386,36.888393,Stigmochelys pardalis,4170,Io
2018,24-Sep,12,0.286369,36.888397,Stigmochelys pardalis,4170,Io
2018,24-Sep,16,0.286365,36.888336,Stigmochelys pardalis,4170,Io
2018,24-Sep,20,0.286395,36.888431,Stigmochelys pardalis,4170,Io
2018,24-Sep,23,0.286316,36.888378,Stigmochelys pardalis,4170,Io
2018,24-Sep,0,0.431981,36.844669,Stigmochelys pardalis,4173,Ollie
2018,24-Sep,4,0.43196,36.844669,Stigmochelys pardalis,4173,Ollie
2018,24-Sep,8,0.431973,36.844696,Stigmochelys pardalis,4173,Ollie
2018,24-Sep,12,0.43199,36.844623,Stigmochelys pardalis,4173,Ollie
2018,24-Sep,16,0.432011,36.844642,Stigmochelys pardalis,4173,Ollie
2018,24-Sep,20,0.432031,36.844699,Stigmochelys pardalis,4173,Ollie
2018,24-Sep,23,0.431943,36.844631,Stigmochelys pardalis,4173,Ollie
2018,25-Sep,0,0.386406,36.910167,Stigmochelys pardalis,41711,Charlie
2018,25-Sep,4,0.386393,36.910198,Stigmochelys pardalis,41711,Charlie
2018,25-Sep,8,0.386368,36.910244,Stigmochelys pardalis,41711,Charlie
2018,25-Sep,12,0.386374,36.910198,Stigmochelys pardalis,41711,Charlie
2018,25-Sep,16,0.386443,36.910186,Stigmochelys pardalis,41711,Charlie
2018,25-Sep,20,0.386446,36.910194,Stigmochelys pardalis,41711,Charlie
2018,25-Sep,23,0.386391,36.910198,Stigmochelys pardalis,41711,Charlie
2018,25-Sep,0,0.286381,36.888366,Stigmochelys pardalis,4170,Io
2018,25-Sep,4,0.286355,36.888278,Stigmochelys pardalis,4170,Io
2018,25-Sep,8,0.286371,36.888397,Stigmochelys pardalis,4170,Io
2018,25-Sep,12,0.28636,36.888385,Stigmochelys pardalis,4170,Io
2018,25-Sep,16,0.286358,36.888301,Stigmochelys pardalis,4170,Io
2018,25-Sep,20,0.286396,36.888404,Stigmochelys pardalis,4170,Io
2018,25-Sep,23,0.28636,36.888385,Stigmochelys pardalis,4170,Io
2018,25-Sep,0,0.431983,36.844669,Stigmochelys pardalis,4173,Ollie
2018,25-Sep,4,0.431948,36.844699,Stigmochelys pardalis,4173,Ollie
2018,25-Sep,8,0.43198,36.844696,Stigmochelys pardalis,4173,Ollie
2018,25-Sep,12,0.43199,36.844612,Stigmochelys pardalis,4173,Ollie
2018,25-Sep,16,0.432019,36.844638,Stigmochelys pardalis,4173,Ollie
2018,25-Sep,20,0.432023,36.844726,Stigmochelys pardalis,4173,Ollie
2018,25-Sep,23,0.431971,36.844677,Stigmochelys pardalis,4173,Ollie
2018,26-Sep,0,0.386419,36.910148,Stigmochelys pardalis,41711,Charlie
2018,26-Sep,4,0.386416,36.910148,Stigmochelys pardalis,41711,Charlie
2018,26-Sep,8,0.386406,36.910213,Stigmochelys pardalis,41711,Charlie
2018,26-Sep,12,0.386431,36.910175,Stigmochelys pardalis,41711,Charlie
2018,26-Sep,16,0.386436,36.910167,Stigmochelys pardalis,41711,Charlie
2018,26-Sep,20,0.386423,36.910129,Stigmochelys pardalis,41711,Charlie
2018,26-Sep,23,0.386435,36.910179,Stigmochelys pardalis,41711,Charlie
2018,26-Sep,0,0.28638,36.888393,Stigmochelys pardalis,4170,Io
2018,26-Sep,4,0.28639,36.888366,Stigmochelys pardalis,4170,Io
2018,26-Sep,8,0.286375,36.888404,Stigmochelys pardalis,4170,Io
2018,26-Sep,12,0.286368,36.888366,Stigmochelys pardalis,4170,Io
2018,26-Sep,16,0.286375,36.888393,Stigmochelys pardalis,4170,Io
2018,26-Sep,20,0.286368,36.888423,Stigmochelys pardalis,4170,Io
2018,26-Sep,23,0.286349,36.888355,Stigmochelys pardalis,4170,Io
2018,26-Sep,0,0.431981,36.84465,Stigmochelys pardalis,4173,Ollie
2018,26-Sep,4,0.431961,36.844696,Stigmochelys pardalis,4173,Ollie
2018,26-Sep,8,0.431974,36.844699,Stigmochelys pardalis,4173,Ollie
2018,26-Sep,12,0.431993,36.84465,Stigmochelys pardalis,4173,Ollie
2018,26-Sep,16,0.43199,36.844677,Stigmochelys pardalis,4173,Ollie
2018,26-Sep,20,0.432058,36.844734,Stigmochelys pardalis,4173,Ollie
2018,26-Sep,23,0.43199,36.84468,Stigmochelys pardalis,4173,Ollie
2018,27-Sep,0,0.386418,36.910186,Stigmochelys pardalis,41711,Charlie
2018,27-Sep,4,0.386405,36.91016,Stigmochelys pardalis,41711,Charlie
2018,27-Sep,8,0.386408,36.910198,Stigmochelys pardalis,41711,Charlie
2018,27-Sep,12,0.386431,36.910194,Stigmochelys pardalis,41711,Charlie
2018,27-Sep,16,0.386421,36.910156,Stigmochelys pardalis,41711,Charlie
2018,27-Sep,20,0.386445,36.910244,Stigmochelys pardalis,41711,Charlie
2018,27-Sep,23,0.386411,36.910198,Stigmochelys pardalis,41711,Charlie
2018,27-Sep,0,0.286371,36.888404,Stigmochelys pardalis,4170,Io
2018,27-Sep,4,0.286333,36.888404,Stigmochelys pardalis,4170,Io
2018,27-Sep,8,0.286351,36.888404,Stigmochelys pardalis,4170,Io
2018,27-Sep,12,0.286378,36.888385,Stigmochelys pardalis,4170,Io
2018,27-Sep,16,0.2864,36.888347,Stigmochelys pardalis,4170,Io
2018,27-Sep,20,0.286391,36.888443,Stigmochelys pardalis,4170,Io
2018,27-Sep,23,0.286385,36.888397,Stigmochelys pardalis,4170,Io
2018,27-Sep,0,0.432003,36.844696,Stigmochelys pardalis,4173,Ollie
2018,27-Sep,4,0.431966,36.844699,Stigmochelys pardalis,4173,Ollie
2018,27-Sep,8,0.431983,36.844696,Stigmochelys pardalis,4173,Ollie
2018,27-Sep,12,0.431983,36.844661,Stigmochelys pardalis,4173,Ollie
2018,27-Sep,16,0.432003,36.844677,Stigmochelys pardalis,4173,Ollie
2018,27-Sep,20,0.43199,36.844734,Stigmochelys pardalis,4173,Ollie
2018,27-Sep,23,0.431995,36.844707,Stigmochelys pardalis,4173,Ollie
2018,28-Sep,0,0.386446,36.910129,Stigmochelys pardalis,41711,Charlie
2018,28-Sep,4,0.38637,36.910148,Stigmochelys pardalis,41711,Charlie
2018,28-Sep,8,0.386433,36.910167,Stigmochelys pardalis,41711,Charlie
2018,28-Sep,12,0.386419,36.910224,Stigmochelys pardalis,41711,Charlie
2018,28-Sep,16,0.386433,36.910156,Stigmochelys pardalis,41711,Charlie
2018,28-Sep,20,0.386455,36.910301,Stigmochelys pardalis,41711,Charlie
2018,28-Sep,23,0.386393,36.91016,Stigmochelys pardalis,41711,Charlie
2018,28-Sep,0,0.286396,36.888366,Stigmochelys pardalis,4170,Io
2018,28-Sep,4,0.28631,36.888469,Stigmochelys pardalis,4170,Io
2018,28-Sep,8,0.286388,36.888397,Stigmochelys pardalis,4170,Io
2018,28-Sep,12,0.286368,36.888397,Stigmochelys pardalis,4170,Io
2018,28-Sep,16,0.28639,36.888359,Stigmochelys pardalis,4170,Io
2018,28-Sep,20,0.286406,36.888431,Stigmochelys pardalis,4170,Io
2018,28-Sep,23,0.286355,36.888416,Stigmochelys pardalis,4170,Io
2018,28-Sep,0,0.432003,36.844688,Stigmochelys pardalis,4173,Ollie
2018,28-Sep,4,0.431978,36.844707,Stigmochelys pardalis,4173,Ollie
2018,28-Sep,8,0.431995,36.84465,Stigmochelys pardalis,4173,Ollie
2018,28-Sep,12,0.43197,36.84468,Stigmochelys pardalis,4173,Ollie
2018,28-Sep,16,0.431983,36.844631,Stigmochelys pardalis,4173,Ollie
2018,28-Sep,20,0.43201,36.844738,Stigmochelys pardalis,4173,Ollie
2018,28-Sep,23,0.431976,36.844699,Stigmochelys pardalis,4173,Ollie
2018,29-Sep,0,0.386418,36.910148,Stigmochelys pardalis,41711,Charlie
2018,29-Sep,4,0.386423,36.910198,Stigmochelys pardalis,41711,Charlie
2018,29-Sep,8,0.386448,36.910194,Stigmochelys pardalis,41711,Charlie
2018,29-Sep,12,0.386431,36.910175,Stigmochelys pardalis,41711,Charlie
2018,29-Sep,16,0.386296,36.910175,Stigmochelys pardalis,41711,Charlie
2018,29-Sep,20,0.386419,36.910186,Stigmochelys pardalis,41711,Charlie
2018,29-Sep,23,0.386398,36.910156,Stigmochelys pardalis,41711,Charlie
2018,29-Sep,4,0.286348,36.888443,Stigmochelys pardalis,4170,Io
2018,29-Sep,8,0.286391,36.888404,Stigmochelys pardalis,4170,Io
2018,29-Sep,12,0.286363,36.888393,Stigmochelys pardalis,4170,Io
2018,29-Sep,16,0.286383,36.888378,Stigmochelys pardalis,4170,Io
2018,29-Sep,20,0.286436,36.888603,Stigmochelys pardalis,4170,Io
2018,29-Sep,23,0.286371,36.888431,Stigmochelys pardalis,4170,Io
2018,29-Sep,0,0.431995,36.844696,Stigmochelys pardalis,4173,Ollie
2018,29-Sep,4,0.43196,36.844688,Stigmochelys pardalis,4173,Ollie
2018,29-Sep,8,0.432,36.84468,Stigmochelys pardalis,4173,Ollie
2018,29-Sep,12,0.431986,36.844677,Stigmochelys pardalis,4173,Ollie
2018,29-Sep,16,0.432028,36.844566,Stigmochelys pardalis,4173,Ollie
2018,29-Sep,20,0.432021,36.844753,Stigmochelys pardalis,4173,Ollie
2018,29-Sep,23,0.431978,36.844696,Stigmochelys pardalis,4173,Ollie
2018,30-Sep,0,0.386431,36.910118,Stigmochelys pardalis,41711,Charlie
2018,30-Sep,4,0.386395,36.910175,Stigmochelys pardalis,41711,Charlie
2018,30-Sep,8,0.386425,36.910167,Stigmochelys pardalis,41711,Charlie
2018,30-Sep,12,0.385096,36.910404,Stigmochelys pardalis,41711,Charlie
2018,30-Sep,16,0.385045,36.910423,Stigmochelys pardalis,41711,Charlie
2018,30-Sep,20,0.385096,36.910472,Stigmochelys pardalis,41711,Charlie
2018,30-Sep,23,0.385063,36.910434,Stigmochelys pardalis,41711,Charlie
2018,30-Sep,0,0.28641,36.888366,Stigmochelys pardalis,4170,Io
2018,30-Sep,4,0.286371,36.888423,Stigmochelys pardalis,4170,Io
2018,30-Sep,8,0.286395,36.888488,Stigmochelys pardalis,4170,Io
2018,30-Sep,12,0.286381,36.888378,Stigmochelys pardalis,4170,Io
2018,30-Sep,16,0.286371,36.888301,Stigmochelys pardalis,4170,Io
2018,30-Sep,20,0.286431,36.88845,Stigmochelys pardalis,4170,Io
2018,30-Sep,23,0.286373,36.888404,Stigmochelys pardalis,4170,Io
2018,30-Sep,0,0.43201,36.844669,Stigmochelys pardalis,4173,Ollie
2018,30-Sep,4,0.431973,36.844528,Stigmochelys pardalis,4173,Ollie
2018,30-Sep,8,0.431991,36.844688,Stigmochelys pardalis,4173,Ollie
2018,30-Sep,12,0.432011,36.844642,Stigmochelys pardalis,4173,Ollie
2018,30-Sep,16,0.432034,36.8446,Stigmochelys pardalis,4173,Ollie
2018,30-Sep,20,0.432011,36.844745,Stigmochelys pardalis,4173,Ollie
2018,30-Sep,23,0.43198,36.844696,Stigmochelys pardalis,4173,Ollie
2018,1-Oct,0,0.385068,36.910415,Stigmochelys pardalis,41711,Charlie
2018,1-Oct,4,0.385031,36.910446,Stigmochelys pardalis,41711,Charlie
2018,1-Oct,8,0.385068,36.910446,Stigmochelys pardalis,41711,Charlie
2018,1-Oct,12,0.385031,36.910427,Stigmochelys pardalis,41711,Charlie
2018,1-Oct,16,0.384338,36.910186,Stigmochelys pardalis,41711,Charlie
2018,1-Oct,20,0.384403,36.910148,Stigmochelys pardalis,41711,Charlie
2018,1-Oct,23,0.384405,36.910167,Stigmochelys pardalis,41711,Charlie
2018,1-Oct,0,0.286391,36.888359,Stigmochelys pardalis,4170,Io
2018,1-Oct,4,0.286373,36.888397,Stigmochelys pardalis,4170,Io
2018,1-Oct,8,0.286388,36.888397,Stigmochelys pardalis,4170,Io
2018,1-Oct,12,0.286378,36.888404,Stigmochelys pardalis,4170,Io
2018,1-Oct,16,0.286346,36.888366,Stigmochelys pardalis,4170,Io
2018,1-Oct,20,0.286418,36.888454,Stigmochelys pardalis,4170,Io
2018,1-Oct,23,0.286385,36.888397,Stigmochelys pardalis,4170,Io
2018,1-Oct,0,0.431996,36.844677,Stigmochelys pardalis,4173,Ollie
2018,1-Oct,4,0.431971,36.84468,Stigmochelys pardalis,4173,Ollie
2018,1-Oct,8,0.431983,36.844699,Stigmochelys pardalis,4173,Ollie
2018,1-Oct,12,0.431995,36.844669,Stigmochelys pardalis,4173,Ollie
2018,1-Oct,16,0.431955,36.844467,Stigmochelys pardalis,4173,Ollie
2018,1-Oct,20,0.432038,36.844707,Stigmochelys pardalis,4173,Ollie
2018,1-Oct,23,0.432,36.84468,Stigmochelys pardalis,4173,Ollie
2018,2-Oct,0,0.384425,36.910205,Stigmochelys pardalis,41711,Charlie
2018,2-Oct,4,0.384401,36.910232,Stigmochelys pardalis,41711,Charlie
2018,2-Oct,8,0.384375,36.910205,Stigmochelys pardalis,41711,Charlie
2018,2-Oct,12,0.384363,36.910179,Stigmochelys pardalis,41711,Charlie
2018,2-Oct,16,0.384311,36.910148,Stigmochelys pardalis,41711,Charlie
2018,2-Oct,20,0.384416,36.910179,Stigmochelys pardalis,41711,Charlie
2018,2-Oct,23,0.384333,36.910148,Stigmochelys pardalis,41711,Charlie
2018,2-Oct,0,0.286395,36.888366,Stigmochelys pardalis,4170,Io
2018,2-Oct,4,0.286343,36.888397,Stigmochelys pardalis,4170,Io
2018,2-Oct,8,0.286393,36.888443,Stigmochelys pardalis,4170,Io
2018,2-Oct,12,0.286368,36.888423,Stigmochelys pardalis,4170,Io
2018,2-Oct,16,0.286311,36.888366,Stigmochelys pardalis,4170,Io
2018,2-Oct,20,0.286396,36.888385,Stigmochelys pardalis,4170,Io
2018,2-Oct,23,0.286371,36.888397,Stigmochelys pardalis,4170,Io
2018,2-Oct,0,0.432013,36.844669,Stigmochelys pardalis,4173,Ollie
2018,2-Oct,4,0.43195,36.844661,Stigmochelys pardalis,4173,Ollie
2018,2-Oct,8,0.431978,36.844707,Stigmochelys pardalis,4173,Ollie
2018,2-Oct,12,0.432003,36.84468,Stigmochelys pardalis,4173,Ollie
2018,2-Oct,16,0.431891,36.8446,Stigmochelys pardalis,4173,Ollie
2018,2-Oct,20,0.432001,36.844669,Stigmochelys pardalis,4173,Ollie
2018,2-Oct,23,0.431983,36.844688,Stigmochelys pardalis,4173,Ollie
2018,3-Oct,0,0.384369,36.910167,Stigmochelys pardalis,41711,Charlie
2018,3-Oct,4,0.384385,36.910217,Stigmochelys pardalis,41711,Charlie
2018,3-Oct,8,0.384366,36.910175,Stigmochelys pardalis,41711,Charlie
2018,3-Oct,12,0.384463,36.910141,Stigmochelys pardalis,41711,Charlie
2018,3-Oct,16,0.384345,36.910198,Stigmochelys pardalis,41711,Charlie
2018,3-Oct,20,0.384395,36.910232,Stigmochelys pardalis,41711,Charlie
2018,3-Oct,23,0.384366,36.910167,Stigmochelys pardalis,41711,Charlie
2018,3-Oct,0,0.286376,36.888366,Stigmochelys pardalis,4170,Io
2018,3-Oct,4,0.286378,36.888416,Stigmochelys pardalis,4170,Io
2018,3-Oct,8,0.286376,36.888431,Stigmochelys pardalis,4170,Io
2018,3-Oct,12,0.286376,36.888404,Stigmochelys pardalis,4170,Io
2018,3-Oct,16,0.286371,36.888404,Stigmochelys pardalis,4170,Io
2018,3-Oct,20,0.286375,36.888412,Stigmochelys pardalis,4170,Io
2018,3-Oct,23,0.286373,36.888397,Stigmochelys pardalis,4170,Io
2018,3-Oct,0,0.432013,36.844677,Stigmochelys pardalis,4173,Ollie
2018,3-Oct,4,0.431961,36.844669,Stigmochelys pardalis,4173,Ollie
2018,3-Oct,8,0.431965,36.844699,Stigmochelys pardalis,4173,Ollie
2018,3-Oct,12,0.431998,36.844669,Stigmochelys pardalis,4173,Ollie
2018,3-Oct,16,0.432,36.844699,Stigmochelys pardalis,4173,Ollie
2018,3-Oct,20,0.432006,36.844718,Stigmochelys pardalis,4173,Ollie
2018,3-Oct,23,0.431974,36.844707,Stigmochelys pardalis,4173,Ollie
2018,4-Oct,0,0.384406,36.910167,Stigmochelys pardalis,41711,Charlie
2018,4-Oct,4,0.384373,36.910236,Stigmochelys pardalis,41711,Charlie
2018,4-Oct,8,0.384383,36.910194,Stigmochelys pardalis,41711,Charlie
2018,4-Oct,12,0.384408,36.910194,Stigmochelys pardalis,41711,Charlie
2018,4-Oct,16,0.384383,36.910194,Stigmochelys pardalis,41711,Charlie
2018,4-Oct,20,0.384386,36.910194,Stigmochelys pardalis,41711,Charlie
2018,4-Oct,23,0.384371,36.910137,Stigmochelys pardalis,41711,Charlie
2018,4-Oct,0,0.286371,36.888374,Stigmochelys pardalis,4170,Io
2018,4-Oct,4,0.286373,36.888412,Stigmochelys pardalis,4170,Io
2018,4-Oct,8,0.286376,36.88845,Stigmochelys pardalis,4170,Io
2018,4-Oct,12,0.286369,36.888404,Stigmochelys pardalis,4170,Io
2018,4-Oct,16,0.286406,36.888359,Stigmochelys pardalis,4170,Io
2018,4-Oct,20,0.286361,36.888454,Stigmochelys pardalis,4170,Io
2018,4-Oct,23,0.286366,36.888378,Stigmochelys pardalis,4170,Io
2018,4-Oct,0,0.432006,36.84468,Stigmochelys pardalis,4173,Ollie
2018,4-Oct,4,0.43198,36.844715,Stigmochelys pardalis,4173,Ollie
2018,4-Oct,8,0.431978,36.844699,Stigmochelys pardalis,4173,Ollie
2018,4-Oct,12,0.432006,36.844696,Stigmochelys pardalis,4173,Ollie
2018,4-Oct,16,0.432019,36.844677,Stigmochelys pardalis,4173,Ollie
2018,4-Oct,20,0.431996,36.844699,Stigmochelys pardalis,4173,Ollie
2018,4-Oct,23,0.431978,36.844688,Stigmochelys pardalis,4173,Ollie
2018,5-Oct,0,0.384373,36.910167,Stigmochelys pardalis,41711,Charlie
2018,5-Oct,4,0.384378,36.910244,Stigmochelys pardalis,41711,Charlie
2018,5-Oct,8,0.384378,36.910175,Stigmochelys pardalis,41711,Charlie
2018,5-Oct,12,0.384403,36.910167,Stigmochelys pardalis,41711,Charlie
2018,5-Oct,16,0.384406,36.910137,Stigmochelys pardalis,41711,Charlie
2018,5-Oct,20,0.384366,36.910141,Stigmochelys pardalis,41711,Charlie
2018,5-Oct,23,0.384375,36.910167,Stigmochelys pardalis,41711,Charlie
2018,5-Oct,0,0.286376,36.888366,Stigmochelys pardalis,4170,Io
2018,5-Oct,4,0.286361,36.888366,Stigmochelys pardalis,4170,Io
2018,5-Oct,8,0.286391,36.88834,Stigmochelys pardalis,4170,Io
2018,5-Oct,12,0.286385,36.888359,Stigmochelys pardalis,4170,Io
2018,5-Oct,16,0.28638,36.888397,Stigmochelys pardalis,4170,Io
2018,5-Oct,20,0.286328,36.888462,Stigmochelys pardalis,4170,Io
2018,5-Oct,23,0.286381,36.888355,Stigmochelys pardalis,4170,Io
2018,5-Oct,0,0.431993,36.844677,Stigmochelys pardalis,4173,Ollie
2018,5-Oct,4,0.431971,36.844707,Stigmochelys pardalis,4173,Ollie
2018,5-Oct,8,0.431988,36.844688,Stigmochelys pardalis,4173,Ollie
2018,5-Oct,12,0.432006,36.844688,Stigmochelys pardalis,4173,Ollie
2018,5-Oct,16,0.43199,36.844699,Stigmochelys pardalis,4173,Ollie
2018,5-Oct,20,0.431968,36.844707,Stigmochelys pardalis,4173,Ollie
2018,5-Oct,23,0.43198,36.84468,Stigmochelys pardalis,4173,Ollie
2018,6-Oct,0,0.384386,36.910167,Stigmochelys pardalis,41711,Charlie
2018,6-Oct,4,0.384338,36.910232,Stigmochelys pardalis,41711,Charlie
2018,6-Oct,8,0.384401,36.910167,Stigmochelys pardalis,41711,Charlie
2018,6-Oct,12,0.384406,36.910091,Stigmochelys pardalis,41711,Charlie
